"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
23744;23744;20180006;"Lejre Nord og Borrevejle";12;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((674550 6169427.615356445, 674535.3809833527 6169435.380554199, 674532.7386856079 6169450, 674527.450799942 6169472.549438477, 674527.1540164948 6169527.154541016, 674517.2209739685 6169550, 674525.4157066345 6169574.5849609375))"
23745;23745;20180006;"Lejre Nord og Borrevejle";11;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((674550 6169433.682250977, 674539.343547821 6169439.343261719, 674537.4174118042 6169450, 674533.5628509521 6169466.436767578, 674533.2000255585 6169533.200073242, 674525.8956432343 6169550, 674531.9217681885 6169568.078613281))"
23746;23746;20180006;"Lejre Nord og Borrevejle";10;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((674550 6169439.750671387, 674543.3060646057 6169443.305969238, 674542.0961856842 6169450, 674539.6749019623 6169460.325622559, 674539.2459869385 6169539.245605469, 674534.5703601837 6169550, 674538.427734375 6169561.572265625))"
23747;23747;20180006;"Lejre Nord og Borrevejle";9;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((674550 6169445.817565918, 674547.2686290741 6169447.268676758, 674546.7749595642 6169450, 674545.7869529724 6169454.21295166, 674545.2919960022 6169545.292663574, 674543.2450294495 6169550, 674544.9337482452 6169555.065917969))"
23748;23748;20180006;"Lejre Nord og Borrevejle";20;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((674450 6169547.47467041, 674486.7018699646 6169486.701965332, 674495.308637619 6169450, 674503.6806583405 6169403.680419922, 674550 6169379.075622559))"
23749;23749;20180006;"Lejre Nord og Borrevejle";18;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((684650 6169439.489746094, 684658.8920593262 6169441.108703613, 684689.2707824707 6169450, 684710.0631713867 6169489.936828613, 684750 6169497.410583496, 684776.8508911133 6169476.850891113, 684814.6690368652 6169450, 684842.5018310547 6169442.501831055, 684850 6169441.438293457, 684858.6868286133 6169441.313171387, 684936.5196228027 6169436.518859863, 684950 6169436.343383789, 684960.8787536621 6169439.122009277, 685000.2174377441 6169450, 685035.4545593262 6169464.544677734, 685050 6169466.026306152))"
23762;23762;20180006;"Lejre Nord og Borrevejle";8;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((676062.6554489136 6170350, 676062.8828048706 6170337.1170043945, 676066.0829544067 6170266.082763672, 676066.3515090942 6170250, 676072.9423522949 6170227.0584106445, 676081.427192688 6170181.427001953, 676093.4480667114 6170150, 676096.5654373169 6170103.434753418, 676097.0188140869 6170097.018432617, 676100.1417160034 6170050, 676106.6957473755 6170006.695556641, 676108.3885192871 6169991.610717773, 676114.2724990845 6169950, 676122.243309021 6169922.242736816, 676133.6854934692 6169866.314697266, 676137.805557251 6169850, 676136.5575790405 6169836.557006836, 676150 6169816.19720459, 676167.3204421997 6169767.320251465, 676172.0838546753 6169750, 676185.4305267334 6169714.569091797, 676194.4536209106 6169694.453430176, 676207.7373504639 6169650, 676219.0757751465 6169619.076538086, 676233.7755203247 6169566.22467041, 676239.0005111694 6169550, 676239.7695541382 6169539.768981934, 676250 6169472.874450684, 676253.3578872681 6169453.358459473, 676253.955078125 6169450, 676255.0258636475 6169444.973754883, 676272.2351074219 6169372.235107422, 676276.6979217529 6169350, 676271.6598510742 6169328.340148926))"
23750;23750;20180006;"Lejre Nord og Borrevejle";20;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((689250 6169505.233764648, 689284.4680786133 6169484.468078613, 689324.4720458984 6169450, 689341.1682128906 6169441.168212891, 689350 6169434.820556641, 689374.0463256836 6169425.953674316, 689414.5553588867 6169414.555358887, 689450 6169397.286987305, 689493.798828125 6169393.798828125, 689508.821105957 6169391.178894043, 689550 6169387.266540527, 689593.603515625 6169393.603515625, 689605.2383422852 6169394.761657715, 689650 6169402.001953125, 689685.6872558594 6169414.312744141, 689734.1232299805 6169434.1232299805, 689750 6169440.147399902, 689756.6360473633 6169443.363952637, 689768.8674926758 6169450, 689812.6831054688 6169487.316894531, 689850 6169522.012329102, 689864.9963378906 6169535.003662109, 689884.7793579102 6169550, 689915.6265258789 6169584.373474121, 689950 6169616.416931152, 689968.1579589844 6169631.842041016, 690008.7432861328 6169650, 690040.8355712891 6169659.164428711, 690050 6169661.221313477, 690067.4896240234 6169667.489624023, 690114.2288208008 6169685.771179199, 690150 6169697.346496582, 690183.4625244141 6169716.537475586, 690248.4664916992 6169750, 690250 6169750.639343262, 690251.3336181641 6169751.333618164, 690315.4449462891 6169784.555053711, 690350 6169802.694702148, 690378.5202026367 6169821.479797363, 690424.5407104492 6169850, 690440.9332275391 6169859.066772461, 690450 6169864.215087891, 690485.432434082 6169885.432434082, 690503.6819458008 6169896.318054199, 690550 6169924.377441406, 690566.0232543945 6169933.9767456055, 690592.3965454102 6169950, 690628.3966064453 6169971.603393555, 690650 6169985.153198242, 690690.9942626953 6170009.005737305, 690735.2737426758 6170035.273742676, 690750 6170043.966674805, 690753.9764404297 6170046.02355957, 690761.6500854492 6170050, 690818.6584472656 6170081.341552734, 690850 6170099.0234375, 690884.3612670898 6170115.63873291, 690946.4599609375 6170146.4599609375, 690950 6170148.202514648, 690951.2542724609 6170148.745727539, 690954.1778564453 6170150, 691019.4610595703 6170180.53894043, 691050 6170194.468688965, 691090.2587890625 6170209.7412109375, 691121.1303710938 6170221.130371094, 691150 6170231.918334961, 691163.8626098633 6170236.137390137, 691210.0982666016 6170250, 691240.0756835938 6170259.924316406, 691250 6170263.117980957, 691266.7739868164 6170266.773986816, 691320.8343505859 6170279.165649414, 691350 6170285.340881348, 691391.9555664062 6170291.955566406, 691405.9387207031 6170294.061279297, 691450 6170301.124572754, 691492.8192138672 6170307.180786133, 691509.4390869141 6170309.439086914, 691550 6170315.119934082, 691580.5419921875 6170319.4580078125, 691625.4287719727 6170325.428771973, 691650 6170328.8650512695, 691668.4265136719 6170331.573486328, 691741.5649414062 6170341.564941406, 691750 6170342.782592773, 691756.2225341797 6170343.77746582, 691798.7869262695 6170350, 691842.6208496094 6170357.379150391, 691850 6170358.610534668, 691860.124206543 6170360.124206543, 691928.7216186523 6170371.278381348, 691950 6170374.360656738, 691977.8625488281 6170377.862548828, 692017.0761108398 6170382.92388916, 692050 6170387.030029297, 692092.431640625 6170392.431640625, 692105.6091308594 6170394.390869141, 692150 6170399.769592285, 692198.4481811523 6170401.551818848, 692201.5396118164 6170401.539611816, 692250 6170403.186035156, 692296.321105957 6170403.678894043, 692303.3905029297 6170403.39050293, 692350 6170403.837585449, 692398.1918334961 6170401.808166504, 692401.4999389648 6170401.499938965, 692450 6170399.6658325195, 692497.4609375 6170397.4609375, 692502.5451660156 6170397.454833984, 692550 6170395.433044434, 692593.3746337891 6170393.374633789, 692606.8344116211 6170393.165588379, 692650 6170391.239929199, 692689.4927978516 6170389.492797852, 692711.1038208008 6170388.896179199, 692750 6170387.229919434, 692783.6853027344 6170383.685302734, 692818.9834594727 6170381.016540527, 692850 6170377.923583984, 692875.407409668 6170375.407409668, 692929.58984375 6170370.41015625, 692950 6170368.414306641, 692967.1371459961 6170367.137145996, 693038.0111694336 6170361.988830566, 693050 6170361.097717285, 693060.9451293945 6170360.9451293945, 693140.4342651367 6170359.565734863, 693150 6170359.4314575195, 693160.6826782227 6170360.682678223, 693231.3385009766 6170368.661499023, 693250 6170370.864868164, 693277.7587890625 6170377.7587890625, 693313.9495849609 6170386.050415039, 693350 6170395.474243164, 693398.0560302734 6170401.943969727, 693402.2232055664 6170402.223205566, 693450 6170407.928466797, 693487.6983642578 6170412.301635742, 693514.794921875 6170414.794921875, 693550 6170418.705749512, 693570.1202392578 6170429.879760742, 693606.6421508789 6170450, 693634.6832275391 6170465.316772461, 693650 6170471.206665039, 693698.5809326172 6170498.580932617, 693700.3784179688 6170499.621582031, 693750 6170525.692749023, 693769.3252563477 6170530.674743652, 693846.7895507812 6170550, 693849.4644165039 6170550.535583496, 693850 6170550.6591796875, 693850.9567260742 6170550.956726074, 693926.6662597656 6170573.333740234, 693950 6170580.934143066, 693992.6452636719 6170592.645263672, 694004.3426513672 6170595.657348633, 694050 6170608.805847168, 694084.3566894531 6170615.643310547, 694125.2655029297 6170625.26550293, 694150 6170630.49621582, 694166.9250488281 6170633.074951172, 694247.8042602539 6170647.804260254, 694250 6170648.156738281, 694251.7333984375 6170648.2666015625, 694273.046875 6170650, 694344.1360473633 6170655.863952637, 694350 6170656.736755371, 694357.2006225586 6170657.200622559, 694440.8050537109 6170659.194946289, 694450 6170659.8388671875, 694460.173034668 6170660.173034668, 694540.119934082 6170659.880065918, 694550 6170660.2294921875, 694560.6353759766 6170660.635375977, 694639.7476196289 6170660.252380371, 694650 6170660.679626465, 694661.4242553711 6170661.424255371, 694733.2275390625 6170666.7724609375, 694750 6170667.84362793, 694770.3704833984 6170670.370483398, 694821.4950561523 6170678.504943848, 694850 6170681.768798828, 694888.9144897461 6170688.914489746, 694906.6314697266 6170693.368530273, 694950 6170700.112915039, 694991.2292480469 6170708.770751953, 695010.5590820312 6170710.559082031, 695050 6170717.376708984, 695076.1505126953 6170723.849487305, 695127.8335571289 6170727.833557129, 695150 6170732.002258301, 695163.8961791992 6170736.103820801, 695245.1477050781 6170745.147705078, 695250 6170746.223449707, 695253.1036376953 6170746.896362305, 695281.54296875 6170750, 695339.4393920898 6170760.56060791, 695350 6170761.00769043, 695362.4374389648 6170762.437438965, 695425.8651733398 6170774.13482666, 695450 6170776.5060424805, 695481.396484375 6170781.396484375, 695513.166809082 6170786.833190918, 695550 6170792.366027832, 695597.3281860352 6170802.671813965, 695604.4967651367 6170804.496765137, 695650 6170815.02532959, 695676.9561767578 6170823.043823242, 695743.2800292969 6170850, 695747.7523803711 6170852.247619629, 695750 6170853.570556641, 695799.5880126953 6170900.411987305, 695845.0759887695 6170950, 695846.7727661133 6170953.227233887, 695850 6170960.586547852, 695877.4459838867 6171022.554016113, 695889.0335083008 6171050, 695901.5167236328 6171098.483276367, 695902.5512695312 6171102.551269531, 695914.7048950195 6171150, 695920.0103759766 6171179.989624023, 695930.241394043 6171230.241394043, 695933.8989257812 6171250, 695935.2615356445 6171264.7384643555, 695950 6171331.285095215, 695953.8421630859 6171346.157836914, 695955.1300048828 6171350, 695957.0861816406 6171357.086181641, 695966.2963867188 6171433.703613281, 695973.2696533203 6171450, 695974.609375 6171474.609375, 695968.5195922852 6171531.480407715, 695969.9447631836 6171550, 695967.0593261719 6171567.059326172, 695950 6171616.339111328, 695943.1045532227 6171643.104553223, 695940.3656005859 6171650, 695937.1215820312 6171662.878417969, 695925.8087158203 6171725.80871582, 695918.4143066406 6171750))"
23751;23751;20180006;"Lejre Nord og Borrevejle";28;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((698950 6169434.379577637, 698957.8659057617 6169442.134094238, 698957.7255249023 6169450, 698952.8411865234 6169452.841186523, 698950 6169453.848266602, 698946.7559814453 6169453.244018555, 698942.5521850586 6169450, 698908.4350585938 6169408.435058594, 698950 6169434.379577637))"
23752;23752;20180006;"Lejre Nord og Borrevejle";32;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((700950 6169374.082946777, 700982.0159912109 6169417.984008789, 700992.3553466797 6169450, 700970.4376220703 6169470.436096191, 700950 6169484.805297852, 700923.5107421875 6169476.487731934, 700877.1728515625 6169450, 700910.9252929688 6169410.926818848, 700950 6169374.082946777))"
